ID,NBHD,PROP_CLASS,LIVING_SQFT,FBSMT_SQFT,BSMT_AREA,LAND_SQFT,GRD_AREA,BLDG_AGE,RM_AGE,BED_RMS,FULL_B,HLF_B,STORY,STYLE_CN,UNITS,SALE_PRICE
157412,CBD,CONDOMINIUMS,816,0,0,0,0,10,10.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,380000
803321,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1866,0,0,2160,0,1,,4.0,2.0,1,2.0,MIDDLE UNIT,1.0,346775
446608,CENTRAL PARK,SINGLE FAMILY RESIDENCE,3398,1572,1840,8318,0,0,,4.0,4.0,1,2.0,2 STORY,1.0,318000
366959,CBD,CONDOMINIUMS,822,0,0,0,0,52,,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,260000
922910,UNIVERSITY,SINGLE FAMILY RESIDENCE,2841,1221,1456,6250,0,0,,3.0,4.0,1,2.0,2 STORY,1.0,440000
974859,MAR LEE,SINGLE FAMILY RESIDENCE,874,0,0,6000,0,67,17.0,3.0,1.0,0,1.0,1 STORY,1.0,290000
434120,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2710,962,968,3104,0,2,,3.0,4.0,1,3.0,END UNIT,1.0,735000
203414,CHERRY CREEK,SINGLE FAMILY RESIDENCE,2092,939,1092,3125,0,19,,2.0,3.0,1,2.0,END UNIT,1.0,1025000
109224,UNIVERSITY PARK,SINGLE FAMILY RESIDENCE,938,0,0,6620,0,69,6.0,3.0,2.0,0,1.0,1 STORY,1.0,425000
802350,HIGHLAND,SINGLE FAMILY RESIDENCE,2621,1097,1142,10100,0,113,5.0,3.0,4.0,0,2.0,2 STORY,2.0,991000
823619,BERKELEY,CONDOMINIUMS,810,0,0,0,0,16,16.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,355000
247690,HIGHLAND,CONDOMINIUMS,727,0,0,0,0,125,19.0,2.0,1.0,0,1.0,END UNIT,1.0,343500
374425,CLAYTON,SINGLE FAMILY RESIDENCE,1141,0,0,4870,0,64,2.0,3.0,1.0,0,1.0,1 STORY,1.0,380000
75364,WEST COLFAX,SINGLE FAMILY RESIDENCE,1598,0,0,1229,0,1,,3.0,3.0,1,3.0,END UNIT,1.0,375000
200528,RUBY HILL,SINGLE FAMILY RESIDENCE,827,786,827,6070,0,64,2.0,2.0,2.0,0,1.0,1 STORY,1.0,369230
570945,UNIVERSITY,SINGLE FAMILY RESIDENCE,576,461,576,6250,0,93,,1.0,1.0,0,1.0,1 STORY,1.0,340000
669961,VIRGINIA VILLAGE,SINGLE FAMILY RESIDENCE,1307,0,0,7270,0,67,0.0,2.0,2.0,0,1.0,1 STORY,1.0,308000
95878,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2171,0,0,2420,0,1,,3.0,2.0,1,3.0,MIDDLE UNIT,1.0,510606
451212,WEST COLFAX,CONDOMINIUMS,411,0,0,0,0,57,0.0,0.0,1.0,0,1.0,MIDDLE UNIT,1.0,187500
690332,ATHMAR PARK,SINGLE FAMILY RESIDENCE,1004,0,0,8120,0,67,0.0,3.0,1.0,0,1.0,1 STORY,1.0,345000
161487,CHAFFEE PARK,SINGLE FAMILY RESIDENCE,1005,0,0,8440,1005,42,0.0,3.0,2.0,0,1.0,BI-LEVEL,1.0,394000
201514,NORTH PARK HILL,SINGLE FAMILY RESIDENCE,1377,1277,1377,9370,0,68,0.0,3.0,3.0,1,1.0,1 STORY,1.0,458000
752310,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1134,0,0,4275,0,19,,2.0,2.0,0,2.0,2 STORY,1.0,275000
467961,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1128,0,0,4950,697,11,,3.0,2.0,1,1.0,BI-LEVEL,1.0,355000
106034,BARNUM,SINGLE FAMILY RESIDENCE,855,0,0,6240,0,66,0.0,2.0,2.0,0,1.0,1 STORY,1.0,225000
322506,BERKELEY,SINGLE FAMILY RESIDENCE,2248,908,956,3125,0,0,,3.0,3.0,2,3.0,END UNIT,1.0,909000
800402,CAPITOL HILL,CONDOMINIUMS,786,0,0,0,0,66,0.0,2.0,1.0,0,1.0,END UNIT,1.0,250000
42518,CAPITOL HILL,SINGLE FAMILY RESIDENCE,1386,0,525,3125,0,118,9.0,2.0,1.0,1,1.5,1.5 STORY,1.0,645000
265322,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1171,0,0,1284,0,3,,2.0,1.0,1,2.0,MIDDLE UNIT,1.0,188500
649134,MONTBELLO,SINGLE FAMILY RESIDENCE,1012,960,1012,6800,0,50,0.0,3.0,2.0,0,1.0,1 STORY,1.0,350000
547962,BELCARO,SINGLE FAMILY RESIDENCE,1981,0,1957,6250,0,91,0.0,2.0,4.0,1,1.0,1 STORY,1.0,535000
296031,WINDSOR,CONDOMINIUMS,1200,0,0,0,0,52,1.0,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,213500
106483,FIVE POINTS,CONDOMINIUMS,1577,0,0,0,0,13,,2.0,2.0,1,3.0,MIDDLE UNIT,1.0,635000
194841,FIVE POINTS,CONDOMINIUMS,1044,0,0,0,0,14,14.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,410000
655908,HAMPDEN,SINGLE FAMILY RESIDENCE,1915,867,964,7464,0,51,0.0,4.0,3.0,1,2.0,2 STORY,1.0,522000
666972,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1534,0,600,1759,0,1,,3.0,2.0,1,2.0,END UNIT,1.0,333660
986813,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1935,0,0,4268,0,3,,2.0,2.0,1,2.5,2.5 STORY,1.0,368000
299581,WINDSOR,SINGLE FAMILY RESIDENCE,1907,1095,1217,4936,0,21,0.0,1.0,3.0,0,2.0,2 STORY,1.0,585000
619009,UNION STATION,CONDOMINIUMS,682,0,0,0,0,14,,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,410000
295016,SOUTH PARK HILL,SINGLE FAMILY RESIDENCE,1152,0,0,2870,0,71,4.0,2.0,1.0,0,1.0,END UNIT,1.0,459000
657405,CENTRAL PARK,SINGLE FAMILY RESIDENCE,3287,1455,1621,7053,0,0,,4.0,4.0,1,2.0,2 STORY,1.0,993056
981824,FIVE POINTS,CONDOMINIUMS,1106,497,553,0,0,101,10.0,2.0,2.0,1,2.0,END UNIT,1.0,502556
310889,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1276,933,1276,3116,0,0,,2.0,3.0,0,1.0,END UNIT,1.0,530000
453265,SUNNYSIDE,SINGLE FAMILY RESIDENCE,2083,0,500,6250,0,111,0.0,3.0,2.0,0,1.5,1.5 STORY,1.0,671250
898469,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2837,424,524,2700,0,0,,4.0,3.0,2,2.5,2.5 STORY,1.0,665928
741432,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,2267,0,1017,5000,0,6,,3.0,2.0,1,2.0,2 STORY,1.0,419900
654137,FIVE POINTS,SINGLE FAMILY RESIDENCE,2335,0,0,2230,0,133,,2.0,3.0,0,2.0,CONVERSION,2.0,550000
348632,VIRGINIA VILLAGE,SINGLE FAMILY RESIDENCE,1012,961,1012,7870,0,63,3.0,2.0,3.0,0,1.0,1 STORY,1.0,540000
909968,BARNUM WEST,SINGLE FAMILY RESIDENCE,682,0,0,6000,0,66,3.0,2.0,1.0,0,1.0,1 STORY,1.0,281000
182603,CENTRAL PARK,SINGLE FAMILY RESIDENCE,3080,1008,1442,6490,0,0,,4.0,4.0,1,2.0,2 STORY,1.0,1293768
488718,FORT LOGAN,SINGLE FAMILY RESIDENCE,1391,611,661,11000,451,44,0.0,3.0,3.0,1,1.0,TRI-LEVEL W/B,1.0,425000
850730,PLATT PARK,SINGLE FAMILY RESIDENCE,851,258,736,7227,0,94,3.0,2.0,2.0,0,1.0,1 STORY,1.0,650000
793585,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2608,1183,1314,4324,0,13,13.0,4.0,4.0,0,2.0,2 STORY,1.0,910000
898716,ROSEDALE,SINGLE FAMILY RESIDENCE,1194,0,0,3300,0,40,,2.0,1.0,1,2.0,END UNIT,1.0,320000
709033,FIVE POINTS,SINGLE FAMILY RESIDENCE,1222,0,0,3127,0,139,19.0,3.0,1.0,0,1.5,1.5 STORY,1.0,477000
304830,HAMPDEN,CONDOMINIUMS,973,0,0,0,0,47,,2.0,1.0,0,2.0,END UNIT,1.0,125078
101114,VALVERDE,SINGLE FAMILY RESIDENCE,1072,378,737,6250,0,72,,3.0,1.0,1,1.0,1 STORY,1.0,333333
466536,BERKELEY,SINGLE FAMILY RESIDENCE,1235,0,0,3160,0,119,3.0,1.0,1.0,0,1.0,1 STORY,1.0,555000
506752,SPEER,CONDOMINIUMS,916,0,0,0,0,48,22.0,2.0,1.0,0,1.0,END UNIT,1.0,313000
291675,MONTBELLO,SINGLE FAMILY RESIDENCE,931,0,0,8000,830,47,,3.0,2.0,0,1.0,BI-LEVEL,1.0,336000
965252,LOWRY FIELD,SINGLE FAMILY RESIDENCE,2310,1567,1650,5105,0,9,,3.0,3.0,1,2.0,END UNIT,1.0,651000
78798,MONTBELLO,SINGLE FAMILY RESIDENCE,853,640,853,8540,0,50,,2.0,2.0,0,1.0,1 STORY,1.0,305000
351434,CHEESMAN PARK,SINGLE FAMILY RESIDENCE,2940,0,287,4688,0,123,14.0,4.0,5.0,0,2.0,CONVERSION,4.0,947000
457807,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1734,1170,1615,4361,0,5,,2.0,3.0,1,1.0,1 STORY,1.0,655000
886130,WASHINGTON PARK,SINGLE FAMILY RESIDENCE,2972,1337,1486,4680,0,12,12.0,3.0,4.0,1,2.0,2 STORY,1.0,1487500
522935,CAPITOL HILL,CONDOMINIUMS,797,0,0,0,0,52,,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,284300
522271,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1740,600,721,2600,0,0,,3.0,3.0,1,2.0,END UNIT,1.0,484895
862377,ROSEDALE,SINGLE FAMILY RESIDENCE,783,120,200,4690,0,72,3.0,2.0,1.0,0,1.0,1 STORY,1.0,385000
375593,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1276,933,1276,3375,0,0,,2.0,3.0,0,1.0,END UNIT,1.0,568000
577029,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1911,0,915,3783,0,0,,3.0,2.0,1,2.0,2 STORY,1.0,571554
651708,FIVE POINTS,CONDOMINIUMS,1212,0,0,0,0,12,12.0,2.0,2.0,0,2.0,MIDDLE UNIT,1.0,450000
800018,WASHINGTON PARK,SINGLE FAMILY RESIDENCE,3572,1696,1786,6300,0,0,,4.0,4.0,1,2.0,2 STORY,1.0,857500
156553,HARVEY PARK SOUTH,SINGLE FAMILY RESIDENCE,1245,880,977,11100,0,63,14.0,3.0,2.0,0,1.0,1 STORY,1.0,370000
662237,HILLTOP,SINGLE FAMILY RESIDENCE,4755,2000,2310,9310,0,15,0.0,4.0,5.0,1,2.0,2 STORY,1.0,1925000
229763,HIGHLAND,CONDOMINIUMS,828,0,0,0,0,19,19.0,1.0,1.0,1,2.0,END UNIT,1.0,400000
31252,JEFFERSON PARK,SINGLE FAMILY RESIDENCE,2533,533,561,2165,0,1,,3.0,4.0,1,3.0,END UNIT,1.0,1032500
98421,VILLA PARK,SINGLE FAMILY RESIDENCE,1018,0,0,9410,0,93,0.0,3.0,2.0,0,1.0,1 STORY,1.0,240000
304954,WINDSOR,CONDOMINIUMS,870,0,0,0,0,52,,2.0,1.0,0,1.0,END UNIT,1.0,146000
370510,JEFFERSON PARK,SINGLE FAMILY RESIDENCE,1350,0,245,2169,0,128,8.0,3.0,2.0,1,2.0,END UNIT,1.0,507500
648535,SLOAN LAKE,SINGLE FAMILY RESIDENCE,1697,575,639,2010,0,4,,2.0,4.0,1,3.0,END UNIT,1.0,729000
766618,MARSTON,SINGLE FAMILY RESIDENCE,1311,0,0,1260,0,32,,2.0,2.0,1,2.0,MIDDLE UNIT,1.0,310000
220339,BEAR VALLEY,SINGLE FAMILY RESIDENCE,1405,0,0,8930,424,56,,3.0,3.0,0,1.0,TRI-LEVEL,1.0,170000
179230,MARSTON,CONDOMINIUMS,669,0,0,0,0,21,,1.0,1.0,0,1.0,END UNIT,1.0,220000
251958,HAMPDEN SOUTH,SINGLE FAMILY RESIDENCE,1821,768,853,9900,943,51,0.0,4.0,3.0,0,1.0,TRI-LEVEL W/B,1.0,360375
340701,CHAFFEE PARK,SINGLE FAMILY RESIDENCE,945,898,945,2510,0,2,,2.0,2.0,0,1.0,END UNIT,1.0,497034
539652,BAKER,SINGLE FAMILY RESIDENCE,725,0,148,2051,0,118,6.0,2.0,1.0,0,1.0,END UNIT,1.0,410000
695612,WEST HIGHLAND,SINGLE FAMILY RESIDENCE,831,750,831,4690,0,89,7.0,2.0,2.0,0,1.0,1 STORY,1.0,630500
694264,WASHINGTON PARK,SINGLE FAMILY RESIDENCE,1709,1311,1311,5990,0,95,0.0,3.0,3.0,1,1.0,1 STORY,1.0,1060000
372926,WHITTIER,SINGLE FAMILY RESIDENCE,1299,500,686,4690,0,108,12.0,3.0,1.0,0,1.0,1 STORY,1.0,532000
105841,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1890,900,948,2340,0,4,,2.0,3.0,1,2.0,MIDDLE UNIT,1.0,575000
433155,UNION STATION,CONDOMINIUMS,1345,0,0,0,0,2,,2.0,2.0,0,1.0,END UNIT,1.0,960000
516946,BERKELEY,SINGLE FAMILY RESIDENCE,2488,0,0,3375,0,5,,4.0,3.0,1,3.0,END UNIT,1.0,862000
70056,UNION STATION,CONDOMINIUMS,770,0,0,0,0,2,,1.0,1.0,0,1.0,END UNIT,1.0,625000
898404,BELCARO,SINGLE FAMILY RESIDENCE,1242,1050,1242,6250,0,94,2.0,3.0,3.0,0,1.0,1 STORY,1.0,700000
890698,HAMPDEN,SINGLE FAMILY RESIDENCE,1480,1097,1147,7000,0,42,0.0,2.0,3.0,0,1.0,1 STORY,1.0,405000
510389,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2171,0,0,2420,0,1,,3.0,2.0,1,3.0,MIDDLE UNIT,1.0,527254
325103,MONTBELLO,SINGLE FAMILY RESIDENCE,1059,0,479,8000,549,48,,3.0,2.0,1,1.0,TRI-LEVEL W/B,1.0,325000
411578,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1185,1126,1185,3960,0,12,,2.0,3.0,0,1.0,1 STORY,1.0,577500
740028,LOWRY FIELD,SINGLE FAMILY RESIDENCE,4107,2310,2745,14249,0,15,,4.0,5.0,2,2.0,2 STORY,1.0,1675000
502633,UNION STATION,CONDOMINIUMS,483,0,0,0,0,2,,0.0,1.0,0,1.0,MIDDLE UNIT,1.0,365000
593264,FIVE POINTS,SINGLE FAMILY RESIDENCE,809,0,0,2332,0,132,16.0,1.0,1.0,0,1.0,END UNIT,1.0,363000
800744,PLATT PARK,SINGLE FAMILY RESIDENCE,845,817,845,5200,0,94,1.0,2.0,2.0,0,1.0,1 STORY,1.0,699900
596169,NORTH PARK HILL,SINGLE FAMILY RESIDENCE,989,989,989,7180,0,71,0.0,2.0,3.0,0,1.0,1 STORY,1.0,589900
301764,VIRGINIA VILLAGE,SINGLE FAMILY RESIDENCE,759,0,0,1475,0,62,1.0,2.0,1.0,0,1.0,MIDDLE UNIT,1.0,317000
686171,WHITTIER,SINGLE FAMILY RESIDENCE,2409,0,294,6250,0,129,1.0,3.0,3.0,0,2.0,2 STORY,1.0,400000
338931,WHITTIER,SINGLE FAMILY RESIDENCE,1432,0,507,6047,0,126,,2.0,1.0,1,2.0,2 STORY,1.0,527000
239444,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2152,957,1061,4620,0,8,,3.0,3.0,1,2.0,2 STORY,1.0,725000
827068,JEFFERSON PARK,SINGLE FAMILY RESIDENCE,1583,0,0,1044,0,5,,2.0,2.0,2,3.0,END UNIT,1.0,675000
324831,UNIVERSITY HILLS,SINGLE FAMILY RESIDENCE,994,994,994,9250,0,63,,2.0,1.0,1,1.0,1 STORY,1.0,466300
37311,MONTBELLO,SINGLE FAMILY RESIDENCE,875,0,0,6080,828,38,,4.0,2.0,0,1.0,BI-LEVEL,1.0,300000
472219,CHERRY CREEK,SINGLE FAMILY RESIDENCE,2178,1282,1349,4383,0,34,,3.0,3.0,1,2.0,END UNIT,1.0,744000
298370,FIVE POINTS,SINGLE FAMILY RESIDENCE,1412,0,499,6388,0,133,,2.0,1.0,1,1.0,1 STORY,1.0,562000
752727,SLOAN LAKE,SINGLE FAMILY RESIDENCE,2389,0,0,3125,0,1,,3.0,2.0,2,3.0,END UNIT,1.0,694882
255984,FIVE POINTS,SINGLE FAMILY RESIDENCE,1314,0,300,1020,0,110,1.0,2.0,2.0,0,2.0,MIDDLE UNIT,1.0,483500
713057,MAR LEE,SINGLE FAMILY RESIDENCE,862,819,862,6000,0,64,0.0,2.0,2.0,0,1.0,1 STORY,1.0,300000
282636,SLOAN LAKE,SINGLE FAMILY RESIDENCE,3394,0,0,6350,0,64,1.0,4.0,3.0,1,2.0,2 STORY,1.0,1100000
862952,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1450,1210,1450,3375,0,0,,2.0,3.0,0,1.0,END UNIT,1.0,568000
265980,WEST COLFAX,SINGLE FAMILY RESIDENCE,1549,0,0,1071,0,2,,3.0,2.0,2,3.0,END UNIT,1.0,554000
817239,HIGHLAND,SINGLE FAMILY RESIDENCE,1309,0,0,896,0,1,,2.0,2.0,0,3.0,MIDDLE UNIT,1.0,550000
740788,EAST COLFAX,SINGLE FAMILY RESIDENCE,750,0,0,6500,0,69,0.0,2.0,1.0,0,1.0,1 STORY,1.0,309900
680356,SLOAN LAKE,SINGLE FAMILY RESIDENCE,2098,0,0,3190,0,5,,3.0,2.0,1,2.0,END UNIT,1.0,735000
332036,OVERLAND,SINGLE FAMILY RESIDENCE,2005,0,0,3125,0,0,,3.0,2.0,1,2.0,END UNIT,1.0,599000
851130,NORTHEAST PARK HILL,SINGLE FAMILY RESIDENCE,880,0,0,3777,0,60,0.0,2.0,1.0,0,1.0,END UNIT,1.0,325000
211243,BERKELEY,SINGLE FAMILY RESIDENCE,1008,950,1008,6250,0,96,0.0,1.0,2.0,1,1.0,1 STORY,1.0,290000
427002,VIRGINIA VILLAGE,SINGLE FAMILY RESIDENCE,1136,1022,1136,8370,0,63,0.0,3.0,3.0,0,1.0,1 STORY,1.0,410000
146322,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1966,648,1021,3150,0,0,,3.0,3.0,1,2.0,2 STORY,1.0,922878
132016,COLLEGE VIEW / SOUTH PLATTE,SINGLE FAMILY RESIDENCE,693,0,0,8131,0,80,1.0,1.0,1.0,0,1.0,1 STORY,1.0,255000
698267,WASHINGTON VIRGINIA VALE,SINGLE FAMILY RESIDENCE,1255,1129,1255,7930,0,60,0.0,3.0,3.0,0,1.0,1 STORY,1.0,480000
25950,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2938,1078,1164,4509,0,14,14.0,4.0,4.0,1,2.5,2.5 STORY,1.0,995000
902925,SLOAN LAKE,SINGLE FAMILY RESIDENCE,476,0,0,1879,0,71,18.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,215000
666038,BARNUM,SINGLE FAMILY RESIDENCE,1079,200,225,9380,0,105,7.0,2.0,1.0,0,1.0,1 STORY,1.0,410000
624413,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,2304,0,0,10141,0,2,,3.0,2.0,1,2.5,2.5 STORY,1.0,395000
95168,WINDSOR,CONDOMINIUMS,945,0,0,0,0,47,,2.0,1.0,0,1.0,END UNIT,1.0,165000
420421,CBD,CONDOMINIUMS,1671,0,0,0,0,10,0.0,2.0,2.0,1,1.0,END UNIT,1.0,1325000
881496,NORTH PARK HILL,SINGLE FAMILY RESIDENCE,803,562,803,7500,0,68,0.0,2.0,2.0,0,1.0,1 STORY,1.0,425000
546044,CHERRY CREEK,CONDOMINIUMS,1587,0,0,0,0,2,,2.0,2.0,1,1.0,END UNIT,1.0,1432639
907030,DIA,SINGLE FAMILY RESIDENCE,1401,0,0,1840,0,12,,3.0,2.0,1,2.0,MIDDLE UNIT,1.0,285000
244522,MONTBELLO,SINGLE FAMILY RESIDENCE,1406,0,0,5040,0,35,1.0,3.0,2.0,0,2.0,2 STORY,1.0,329000
932951,NORTH PARK HILL,SINGLE FAMILY RESIDENCE,1807,1511,1728,6250,0,92,2.0,3.0,3.0,0,1.0,1 STORY,1.0,835000
514416,FIVE POINTS,CONDOMINIUMS,1020,0,0,0,0,13,13.0,1.0,1.0,1,1.0,END UNIT,1.0,420000
252149,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1454,0,0,1400,0,1,,3.0,2.0,1,2.0,MIDDLE UNIT,1.0,300000
338454,SLOAN LAKE,SINGLE FAMILY RESIDENCE,2112,0,294,6290,0,128,0.0,3.0,1.0,1,2.0,2 STORY,1.0,590000
599540,NORTH PARK HILL,SINGLE FAMILY RESIDENCE,1537,1230,1537,5950,0,93,5.0,2.0,2.0,0,1.0,1 STORY,1.0,735000
757512,WHITTIER,SINGLE FAMILY RESIDENCE,1196,0,0,2703,0,47,3.0,2.0,2.0,0,2.0,MIDDLE UNIT,1.0,461000
449204,UNION STATION,CONDOMINIUMS,889,0,0,0,0,2,,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,690000
230094,COLE,SINGLE FAMILY RESIDENCE,1088,0,110,4690,0,133,9.0,3.0,2.0,0,1.0,1 STORY,1.0,460000
740597,WEST COLFAX,CONDOMINIUMS,416,0,0,0,0,57,0.0,0.0,1.0,0,1.0,MIDDLE UNIT,1.0,195000
309114,WEST COLFAX,SINGLE FAMILY RESIDENCE,1845,0,0,866,0,1,,3.0,2.0,2,3.0,MIDDLE UNIT,1.0,540000
400031,WINDSOR,CONDOMINIUMS,1200,0,0,0,0,47,0.0,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,175000
974020,FORT LOGAN,SINGLE FAMILY RESIDENCE,2407,877,923,8750,0,52,11.0,4.0,3.0,0,2.0,2 STORY,1.0,562200
973177,CENTRAL PARK,CONDOMINIUMS,1575,0,0,0,0,16,,3.0,2.0,0,2.0,END UNIT,1.0,425000
256355,CHEESMAN PARK,CONDOMINIUMS,651,0,0,0,0,60,15.0,1.0,1.0,0,1.0,END UNIT,1.0,260000
334553,WEST COLFAX,CONDOMINIUMS,421,0,0,0,0,57,0.0,0.0,1.0,0,1.0,MIDDLE UNIT,1.0,207500
996304,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2171,0,0,2420,0,1,,3.0,2.0,1,3.0,MIDDLE UNIT,1.0,503266
666600,GLOBEVILLE,SINGLE FAMILY RESIDENCE,699,0,338,3120,0,128,8.0,2.0,1.0,0,1.0,1 STORY,1.0,315000
669841,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,2027,0,0,3600,0,0,,3.0,2.0,1,2.0,2 STORY,1.0,402200
692160,SUNNYSIDE,SINGLE FAMILY RESIDENCE,1084,0,0,1350,0,1,,2.0,2.0,1,3.0,END UNIT,1.0,480000
646243,HIGHLAND,CONDOMINIUMS,712,0,0,0,0,1,,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,539000
66838,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2022,0,781,2600,0,0,,3.0,2.0,1,2.0,END UNIT,1.0,484406
236141,CHEESMAN PARK,CONDOMINIUMS,568,0,0,0,0,84,19.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,228000
617844,CAPITOL HILL,SINGLE FAMILY RESIDENCE,563,535,563,900,0,109,17.0,1.0,1.0,0,1.0,END UNIT,1.0,372000
347751,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1639,621,759,3039,0,0,,3.0,3.0,1,2.0,END UNIT,1.0,508934
896741,SKYLAND,SINGLE FAMILY RESIDENCE,1210,750,833,8960,0,75,0.0,2.0,2.0,0,1.0,1 STORY,1.0,410500
3488,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2280,0,2280,5400,0,0,,2.0,2.0,1,1.0,1 STORY,1.0,785864
73014,BARNUM,SINGLE FAMILY RESIDENCE,1018,0,998,6240,0,49,,3.0,1.0,1,1.0,1 STORY,1.0,200000
36409,INDIAN CREEK,SINGLE FAMILY RESIDENCE,1131,261,522,636,0,36,0.0,2.0,2.0,1,2.0,END UNIT,1.0,256000
428878,HAMPDEN SOUTH,CONDOMINIUMS,967,0,0,0,0,47,,2.0,1.0,0,1.0,END UNIT,1.0,187000
442357,EAST COLFAX,SINGLE FAMILY RESIDENCE,1737,0,231,9370,0,98,2.0,3.0,2.0,0,2.0,2 STORY,1.0,525000
954527,SUNNYSIDE,SINGLE FAMILY RESIDENCE,1298,0,104,3750,0,128,11.0,2.0,1.0,0,2.0,2 STORY,1.0,465000
240998,HAMPDEN SOUTH,CONDOMINIUMS,959,0,0,0,0,47,0.0,2.0,1.0,0,1.0,END UNIT,1.0,182000
967677,WASHINGTON PARK,SINGLE FAMILY RESIDENCE,935,935,935,6710,0,76,,2.0,2.0,0,1.0,1 STORY,1.0,455000
724818,HIGHLAND,CONDOMINIUMS,1038,0,0,0,0,19,19.0,1.0,1.0,1,2.0,END UNIT,1.0,409500
734060,WESTWOOD,SINGLE FAMILY RESIDENCE,672,638,672,2000,0,94,0.0,1.0,2.0,0,1.0,1 STORY,1.0,195000
714694,OVERLAND,SINGLE FAMILY RESIDENCE,1695,0,0,6250,0,107,8.0,3.0,2.0,0,2.0,2 STORY,1.0,475000
347418,MONTBELLO,SINGLE FAMILY RESIDENCE,998,437,486,5000,0,21,0.0,3.0,2.0,0,1.0,1 STORY,1.0,340000
830537,BEAR VALLEY,SINGLE FAMILY RESIDENCE,1213,523,581,8970,384,51,2.0,3.0,2.0,1,1.0,TRI-LEVEL W/B,1.0,370000
671633,WINDSOR,SINGLE FAMILY RESIDENCE,2694,1212,1312,9850,0,50,0.0,4.0,3.0,1,2.0,2 STORY,1.0,499900
888727,HIGHLAND,SINGLE FAMILY RESIDENCE,2624,650,650,2379,0,9,,3.0,3.0,2,3.0,3 STORY,1.0,1365000
439810,HARVEY PARK SOUTH,SINGLE FAMILY RESIDENCE,1416,627,1147,7600,0,63,,3.0,2.0,0,1.0,1 STORY,1.0,389000
528583,WASHINGTON PARK WEST,SINGLE FAMILY RESIDENCE,1152,800,942,4760,0,98,34.0,3.0,2.0,0,1.0,1 STORY,1.0,640000
604534,CIVIC CENTER,CONDOMINIUMS,2172,0,0,0,0,18,,3.0,2.0,1,1.0,END UNIT,1.0,665000
986140,FORT LOGAN,SINGLE FAMILY RESIDENCE,2019,1121,1246,8910,0,40,19.0,3.0,3.0,1,1.0,1 STORY,1.0,531000
794734,WESTWOOD,SINGLE FAMILY RESIDENCE,874,0,0,6000,0,79,1.0,2.0,1.0,1,1.0,1 STORY,2.0,300000
824707,BELCARO,CONDOMINIUMS,1279,0,0,0,0,53,,2.0,2.0,0,1.0,END UNIT,1.0,405000
214820,COLE,SINGLE FAMILY RESIDENCE,1011,0,0,2970,0,119,0.0,2.0,1.0,0,1.0,1 STORY,1.0,265000
76984,MONTBELLO,SINGLE FAMILY RESIDENCE,1173,1173,1173,6800,0,49,,4.0,3.0,0,1.0,1 STORY,1.0,328900
16131,HILLTOP,SINGLE FAMILY RESIDENCE,3302,324,922,10600,0,78,0.0,4.0,4.0,0,1.0,1 STORY,1.0,1581025
